DOID,hpoid
DOID:0060642,HP:0001249
DOID:0060642,HP:0004324
DOID:0060642,HP:0002019
DOID:0060642,HP:0000989
DOID:0060642,HP:0000405
DOID:0060642,HP:0000365
DOID:0060642,HP:0001251
DOID:0060642,HP:0000211
DOID:0060655,HP:0000407
DOID:0060655,HP:0000365
DOID:0060655,HP:0001249
DOID:0060671,HP:0000602
DOID:0060671,HP:0001324
DOID:0060671,HP:0001249
DOID:0060671,HP:0003470
DOID:0060671,HP:0001250
DOID:0060671,HP:0000360
DOID:0060671,HP:0000651
DOID:0060671,HP:0002013
DOID:0060671,HP:0002315
DOID:0060677,HP:0002045
DOID:0060677,HP:0002321
DOID:0060677,HP:0001259
DOID:0060677,HP:0012735
DOID:0060677,HP:0010550
DOID:0060677,HP:0012416
DOID:0060677,HP:0002039
DOID:0060677,HP:0001332
DOID:0060677,HP:0001789
DOID:0060677,HP:0000020
DOID:0060677,HP:0001605
DOID:0060677,HP:0004417
DOID:0060677,HP:0001513
DOID:0060677,HP:0001250
DOID:0060677,HP:0001257
DOID:0060677,HP:0002014
DOID:0060677,HP:0001251
DOID:0060677,HP:0001279
DOID:0060677,HP:0002094
DOID:0060677,HP:0001324
DOID:0060677,HP:0002486
DOID:0060677,HP:0012378
DOID:0060677,HP:0012531
DOID:0060677,HP:0002027
DOID:0060677,HP:0100749
DOID:0060677,HP:0100576
DOID:0060677,HP:0030148
DOID:0060677,HP:0002445
DOID:0060677,HP:0001337
DOID:0060677,HP:0002013
DOID:0060677,HP:0001945
DOID:0060677,HP:0001681
DOID:0060688,HP:0000551
DOID:0060688,HP:0002321
DOID:0060688,HP:0000575
DOID:0060688,HP:0012417
DOID:0060688,HP:0001336
DOID:0060688,HP:0002072
DOID:0060688,HP:0001259
DOID:0060688,HP:0000360
DOID:0060688,HP:0012377
DOID:0060688,HP:0012735
DOID:0060688,HP:0010828
DOID:0060688,HP:0000618
DOID:0060688,HP:0010524
DOID:0060688,HP:0010550
DOID:0060688,HP:0012416
DOID:0060688,HP:0001332
DOID:0060688,HP:0001789
DOID:0060688,HP:0000969
DOID:0060688,HP:0000602
DOID:0060688,HP:0007209
DOID:0060688,HP:0001249
DOID:0060688,HP:0004417
DOID:0060688,HP:0000961
DOID:0060688,HP:0002883
DOID:0060688,HP:0002066
DOID:0060688,HP:0001250
DOID:0060688,HP:0001257
DOID:0060688,HP:0000738
DOID:0060688,HP:0000613
DOID:0060688,HP:0002305
DOID:0060688,HP:0001251
DOID:0060688,HP:0002018
DOID:0060688,HP:0000407
DOID:0060688,HP:0001279
DOID:0060688,HP:0001324
DOID:0060688,HP:0003401
DOID:0060688,HP:0002300
DOID:0060688,HP:0002186
DOID:0060688,HP:0002381
DOID:0060688,HP:0002301
DOID:0060688,HP:0031284
DOID:0060688,HP:0012531
DOID:0060688,HP:0031179
DOID:0060688,HP:0030784
DOID:0060688,HP:0002027
DOID:0060688,HP:0002315
DOID:0060688,HP:0100749
DOID:0060688,HP:0012074
DOID:0060688,HP:0000473
DOID:0060688,HP:0003470
DOID:0060688,HP:0100576
DOID:0060688,HP:0030148
DOID:0060688,HP:0002445
DOID:0060688,HP:0010522
DOID:0060688,HP:0000651
DOID:0060688,HP:0001337
DOID:0060688,HP:0002013
DOID:0060688,HP:0000365
DOID:0060688,HP:0001945
DOID:0060688,HP:0001681
DOID:0060701,HP:0000093
DOID:0060701,HP:0003418
DOID:0060701,HP:0003401
DOID:0060701,HP:0003202
DOID:0060701,HP:0000103
DOID:0060701,HP:0001513
DOID:0060701,HP:0002150
DOID:0060701,HP:0001250
DOID:0060701,HP:0012531
DOID:0060701,HP:0010550
DOID:0060701,HP:0001251
DOID:0060701,HP:0001281
DOID:0060702,HP:0000093
DOID:0060702,HP:0003418
DOID:0060702,HP:0003401
DOID:0060702,HP:0003202
DOID:0060702,HP:0000103
DOID:0060702,HP:0001513
DOID:0060702,HP:0002150
DOID:0060702,HP:0001250
DOID:0060702,HP:0012531
DOID:0060702,HP:0010550
DOID:0060702,HP:0001251
DOID:0060702,HP:0001281
DOID:0060705,HP:0000093
DOID:0060705,HP:0003418
DOID:0060705,HP:0012592
DOID:0060705,HP:0012735
DOID:0060705,HP:0002039
DOID:0060705,HP:0000969
DOID:0060705,HP:0004417
DOID:0060705,HP:0000989
DOID:0060705,HP:0000405
DOID:0060705,HP:0002014
DOID:0060705,HP:0001251
DOID:0060705,HP:0002018
DOID:0060705,HP:0002105
DOID:0060705,HP:0002094
DOID:0060705,HP:0001324
DOID:0060705,HP:0001824
DOID:0060705,HP:0012378
DOID:0060705,HP:0010702
DOID:0060705,HP:0012531
DOID:0060705,HP:0002027
DOID:0060705,HP:0000952
DOID:0060705,HP:0000979
DOID:0060705,HP:0002013
DOID:0060705,HP:0000365
DOID:0060705,HP:0001945
DOID:0060707,HP:0000093
DOID:0060707,HP:0003418
DOID:0060707,HP:0012592
DOID:0060707,HP:0012735
DOID:0060707,HP:0002039
DOID:0060707,HP:0000969
DOID:0060707,HP:0004417
DOID:0060707,HP:0000989
DOID:0060707,HP:0000405
DOID:0060707,HP:0002014
DOID:0060707,HP:0001251
DOID:0060707,HP:0002018
DOID:0060707,HP:0002105
DOID:0060707,HP:0002094
DOID:0060707,HP:0001324
DOID:0060707,HP:0001824
DOID:0060707,HP:0012378
DOID:0060707,HP:0010702
DOID:0060707,HP:0012531
DOID:0060707,HP:0002027
DOID:0060707,HP:0000952
DOID:0060707,HP:0000979
DOID:0060707,HP:0002013
DOID:0060707,HP:0000365
DOID:0060707,HP:0001945
DOID:0060708,HP:0000093
DOID:0060708,HP:0003418
DOID:0060708,HP:0012592
DOID:0060708,HP:0012735
DOID:0060708,HP:0002039
DOID:0060708,HP:0000969
DOID:0060708,HP:0004417
DOID:0060708,HP:0000989
DOID:0060708,HP:0000405
DOID:0060708,HP:0002014
DOID:0060708,HP:0001251
DOID:0060708,HP:0002018
DOID:0060708,HP:0002105
DOID:0060708,HP:0002094
DOID:0060708,HP:0001324
DOID:0060708,HP:0001824
DOID:0060708,HP:0012378
DOID:0060708,HP:0010702
DOID:0060708,HP:0012531
DOID:0060708,HP:0002027
DOID:0060708,HP:0000952
DOID:0060708,HP:0000979
DOID:0060708,HP:0002013
DOID:0060708,HP:0000365
DOID:0060708,HP:0001945
DOID:0060711,HP:0010702
DOID:0060711,HP:0031284
DOID:0060711,HP:0001789
DOID:0060711,HP:0002277
DOID:0060715,HP:0010702
DOID:0060715,HP:0031284
DOID:0060715,HP:0001789
DOID:0060715,HP:0002277
DOID:0060716,HP:0010702
DOID:0060716,HP:0031284
DOID:0060716,HP:0001789
DOID:0060716,HP:0002277
DOID:0060717,HP:0010702
DOID:0060717,HP:0031284
DOID:0060717,HP:0001789
DOID:0060717,HP:0002277
DOID:0060719,HP:0010702
DOID:0060719,HP:0031284
DOID:0060719,HP:0001789
DOID:0060719,HP:0002277
DOID:0060730,HP:0003418
DOID:0060730,HP:0001686
DOID:0060730,HP:0002072
DOID:0060730,HP:0001336
DOID:0060730,HP:0000103
DOID:0060730,HP:0002063
DOID:0060730,HP:0001332
DOID:0060730,HP:0025268
DOID:0060730,HP:0001249
DOID:0060730,HP:0001276
DOID:0060730,HP:0001257
DOID:0060730,HP:0002014
DOID:0060730,HP:0002305
DOID:0060730,HP:0001251
DOID:0060730,HP:0011868
DOID:0060730,HP:0002186
DOID:0060730,HP:0012378
DOID:0060730,HP:0002381
DOID:0060730,HP:0002301
DOID:0060730,HP:0012531
DOID:0060730,HP:0002487
DOID:0060730,HP:0000473
DOID:0060730,HP:0002445
DOID:0060730,HP:0001337
DOID:0060730,HP:0002013
DOID:0060730,HP:0000365
DOID:0060730,HP:0030833
DOID:0060735,HP:0000602
DOID:0060735,HP:0002019
DOID:0060735,HP:0000989
DOID:0060735,HP:0001324
DOID:0060737,HP:0000093
DOID:0060737,HP:0001249
DOID:0060737,HP:0002019
DOID:0060737,HP:0002014
DOID:0060737,HP:0012531
DOID:0060747,HP:0000602
DOID:0060747,HP:0000407
DOID:0060747,HP:0007209
DOID:0060747,HP:0001249
DOID:0060747,HP:0000646
DOID:0060747,HP:0003202
DOID:0060747,HP:0000575
DOID:0060747,HP:0000473
DOID:0060747,HP:0003470
DOID:0060747,HP:0000365
DOID:0060747,HP:0000651
DOID:0060747,HP:0000405
DOID:0060747,HP:0005101
DOID:0060747,HP:0001252
DOID:0060758,HP:0001251
DOID:0060759,HP:0001251
DOID:0060763,HP:0000365
DOID:0060763,HP:0000575
DOID:0060763,HP:0001249
DOID:0060768,HP:0001249
DOID:0060770,HP:0002104
DOID:0060770,HP:0001520
DOID:0060770,HP:0001279
DOID:0060770,HP:0002094
DOID:0060770,HP:0007209
DOID:0060770,HP:0001249
DOID:0060770,HP:0100749
DOID:0060770,HP:0012378
DOID:0060770,HP:0003470
DOID:0060770,HP:0001250
DOID:0060770,HP:0030148
DOID:0060770,HP:0012735
DOID:0060770,HP:0012531
DOID:0060770,HP:0000961
DOID:0060770,HP:0001251
DOID:0060770,HP:0001789
DOID:0060770,HP:0001681
DOID:0060770,HP:0002105
DOID:0060772,HP:0002104
DOID:0060772,HP:0001520
DOID:0060772,HP:0001279
DOID:0060772,HP:0002094
DOID:0060772,HP:0007209
DOID:0060772,HP:0001249
DOID:0060772,HP:0100749
DOID:0060772,HP:0012378
DOID:0060772,HP:0003470
DOID:0060772,HP:0001250
DOID:0060772,HP:0030148
DOID:0060772,HP:0012735
DOID:0060772,HP:0012531
DOID:0060772,HP:0000961
DOID:0060772,HP:0001251
DOID:0060772,HP:0001789
DOID:0060772,HP:0001681
DOID:0060772,HP:0002105
DOID:0060810,HP:0000093
DOID:0060810,HP:0002321
DOID:0060810,HP:0012417
DOID:0060810,HP:0002072
DOID:0060810,HP:0001336
DOID:0060810,HP:0001259
DOID:0060810,HP:0012377
DOID:0060810,HP:0010521
DOID:0060810,HP:0000618
DOID:0060810,HP:0010550
DOID:0060810,HP:0010524
DOID:0060810,HP:0002063
DOID:0060810,HP:0001332
DOID:0060810,HP:0001260
DOID:0060810,HP:0000602
DOID:0060810,HP:0025268
DOID:0060810,HP:0007209
DOID:0060810,HP:0001249
DOID:0060810,HP:0002883
DOID:0060810,HP:0002066
DOID:0060810,HP:0001276
DOID:0060810,HP:0001250
DOID:0060810,HP:0001257
DOID:0060810,HP:0000738
DOID:0060810,HP:0002248
DOID:0060810,HP:0002305
DOID:0060810,HP:0001251
DOID:0060810,HP:0002018
DOID:0060810,HP:0001824
DOID:0060810,HP:0001324
DOID:0060810,HP:0003401
DOID:0060810,HP:0003202
DOID:0060810,HP:0002486
DOID:0060810,HP:0002300
DOID:0060810,HP:0002186
DOID:0060810,HP:0012378
DOID:0060810,HP:0002381
DOID:0060810,HP:0001289
DOID:0060810,HP:0002301
DOID:0060810,HP:0012531
DOID:0060810,HP:0002487
DOID:0060810,HP:0030784
DOID:0060810,HP:0001252
DOID:0060810,HP:0002315
DOID:0060810,HP:0001281
DOID:0060810,HP:0031258
DOID:0060810,HP:0000979
DOID:0060810,HP:0002380
DOID:0060810,HP:0000473
DOID:0060810,HP:0001945
DOID:0060810,HP:0003470
DOID:0060810,HP:0030148
DOID:0060810,HP:0002445
DOID:0060810,HP:0000651
DOID:0060810,HP:0001337
DOID:0060810,HP:0002013
DOID:0060810,HP:0000365
DOID:0060810,HP:0100033
DOID:0060810,HP:0003419
DOID:0060810,HP:0100660
DOID:0060851,HP:0000093
DOID:0060851,HP:0031364
DOID:0060851,HP:0000618
DOID:0060851,HP:0200026
DOID:0060851,HP:0000969
DOID:0060851,HP:0007209
DOID:0060851,HP:0000989
DOID:0060851,HP:0001513
DOID:0060851,HP:0000405
DOID:0060851,HP:0002014
DOID:0060851,HP:0002248
DOID:0060851,HP:0002018
DOID:0060851,HP:0002094
DOID:0060851,HP:0001824
DOID:0060851,HP:0012378
DOID:0060851,HP:0010702
DOID:0060851,HP:0031284
DOID:0060851,HP:0012531
DOID:0060851,HP:0002315
DOID:0060851,HP:0000979
DOID:0060851,HP:0040184
DOID:0060851,HP:0000365
DOID:0060851,HP:0001945
DOID:0060854,HP:0000407
DOID:0060854,HP:0001249
DOID:0060854,HP:0004324
DOID:0060854,HP:0000103
DOID:0060854,HP:0001250
DOID:0060854,HP:0002150
DOID:0060854,HP:0000969
DOID:0060855,HP:0000407
DOID:0060855,HP:0001249
DOID:0060855,HP:0004324
DOID:0060855,HP:0000103
DOID:0060855,HP:0001250
DOID:0060855,HP:0002150
DOID:0060855,HP:0000969
DOID:0060862,HP:0000407
DOID:0060862,HP:0000551
DOID:0060862,HP:0001279
DOID:0060862,HP:0001249
DOID:0060862,HP:0003202
DOID:0060862,HP:0002486
DOID:0060862,HP:0000989
DOID:0060862,HP:0001257
DOID:0060862,HP:0000365
DOID:0060862,HP:0000405
DOID:0060862,HP:0012531
DOID:0060862,HP:0000613
DOID:0060862,HP:0010550
DOID:0060862,HP:0005101
DOID:0060862,HP:0100812
DOID:0060862,HP:0000969
DOID:0060889,HP:0000952
DOID:0060889,HP:0002094
DOID:0060889,HP:0001249
DOID:0060889,HP:0001259
DOID:0060889,HP:0001789
DOID:0060889,HP:0000969
DOID:0060895,HP:0002045
DOID:0060895,HP:0012735
DOID:0060895,HP:0010521
DOID:0060895,HP:0000618
DOID:0060895,HP:0010828
DOID:0060895,HP:0010550
DOID:0060895,HP:0000017
DOID:0060895,HP:0000020
DOID:0060895,HP:0002248
DOID:0060895,HP:0002305
DOID:0060895,HP:0001251
DOID:0060895,HP:0007024
DOID:0060895,HP:0011868
DOID:0060895,HP:0002094
DOID:0060895,HP:0002203
DOID:0060895,HP:0012378
DOID:0060895,HP:0001289
DOID:0060895,HP:0002380
DOID:0060895,HP:0002445
DOID:0060895,HP:0002013
DOID:0060895,HP:0001945
DOID:0060895,HP:0000551
DOID:0060895,HP:0001609
DOID:0060895,HP:0002277
DOID:0060895,HP:0030834
DOID:0060895,HP:0002385
DOID:0060895,HP:0001336
DOID:0060895,HP:0025267
DOID:0060895,HP:0001259
DOID:0060895,HP:0002039
DOID:0060895,HP:0002375
DOID:0060895,HP:0000989
DOID:0060895,HP:0001276
DOID:0060895,HP:0001513
DOID:0060895,HP:0001257
DOID:0060895,HP:0001250
DOID:0060895,HP:0004326
DOID:0060895,HP:0002578
DOID:0060895,HP:0002301
DOID:0060895,HP:0030784
DOID:0060895,HP:0410281
DOID:0060895,HP:0000473
DOID:0060895,HP:0012196
DOID:0060895,HP:0002591
DOID:0060895,HP:0000365
DOID:0060895,HP:0003419
DOID:0060895,HP:0010529
DOID:0060895,HP:0010524
DOID:0060895,HP:0002063
DOID:0060895,HP:0000969
DOID:0060895,HP:0000602
DOID:0060895,HP:0001605
DOID:0060895,HP:0025268
DOID:0060895,HP:0001249
DOID:0060895,HP:0002883
DOID:0060895,HP:0002066
DOID:0060895,HP:0000407
DOID:0060895,HP:0003401
DOID:0060895,HP:0002300
DOID:0060895,HP:0003202
DOID:0060895,HP:0031005
DOID:0060895,HP:0002829
DOID:0060895,HP:0025502
DOID:0060895,HP:0031284
DOID:0060895,HP:0012531
DOID:0060895,HP:0002027
DOID:0060895,HP:0002104
DOID:0060895,HP:0031258
DOID:0060895,HP:0030148
DOID:0060895,HP:0000651
DOID:0060895,HP:0001337
DOID:0060895,HP:0100033
DOID:0060895,HP:0000093
DOID:0060895,HP:0002321
DOID:0060895,HP:0003418
DOID:0060895,HP:0002072
DOID:0060895,HP:0002019
DOID:0060895,HP:0001618
DOID:0060895,HP:0000103
DOID:0060895,HP:0012416
DOID:0060895,HP:0001332
DOID:0060895,HP:0001260
DOID:0060895,HP:0025406
DOID:0060895,HP:0007209
DOID:0060895,HP:0004417
DOID:0060895,HP:0000738
DOID:0060895,HP:0002014
DOID:0060895,HP:0002791
DOID:0060895,HP:0002018
DOID:0060895,HP:0001279
DOID:0060895,HP:0001824
DOID:0060895,HP:0001324
DOID:0060895,HP:0002486
DOID:0060895,HP:0004324
DOID:0060895,HP:0002186
DOID:0060895,HP:0010702
DOID:0060895,HP:0002381
DOID:0060895,HP:0002487
DOID:0060895,HP:0001252
DOID:0060895,HP:0002315
DOID:0060895,HP:0003470
DOID:0060895,HP:0030833
DOID:0060895,HP:0100660
DOID:0060895,HP:0001681
DOID:0060896,HP:0002045
DOID:0060896,HP:0012735
DOID:0060896,HP:0010521
DOID:0060896,HP:0000618
DOID:0060896,HP:0010828
DOID:0060896,HP:0010550
DOID:0060896,HP:0000017
DOID:0060896,HP:0000020
DOID:0060896,HP:0002248
DOID:0060896,HP:0002305
DOID:0060896,HP:0001251
DOID:0060896,HP:0007024
DOID:0060896,HP:0011868
DOID:0060896,HP:0002094
DOID:0060896,HP:0002203
DOID:0060896,HP:0012378
DOID:0060896,HP:0001289
DOID:0060896,HP:0002380
DOID:0060896,HP:0002445
DOID:0060896,HP:0002013
DOID:0060896,HP:0001945
DOID:0060896,HP:0000551
DOID:0060896,HP:0001609
DOID:0060896,HP:0002277
DOID:0060896,HP:0030834
DOID:0060896,HP:0002385
DOID:0060896,HP:0001336
DOID:0060896,HP:0025267
DOID:0060896,HP:0001259
DOID:0060896,HP:0002039
DOID:0060896,HP:0002375
DOID:0060896,HP:0000989
DOID:0060896,HP:0001276
DOID:0060896,HP:0001513
DOID:0060896,HP:0001257
DOID:0060896,HP:0001250
DOID:0060896,HP:0004326
DOID:0060896,HP:0002578
DOID:0060896,HP:0002301
DOID:0060896,HP:0030784
DOID:0060896,HP:0410281
DOID:0060896,HP:0000473
DOID:0060896,HP:0012196
DOID:0060896,HP:0002591
DOID:0060896,HP:0000365
DOID:0060896,HP:0003419
DOID:0060896,HP:0010529
DOID:0060896,HP:0010524
DOID:0060896,HP:0002063
DOID:0060896,HP:0000969
DOID:0060896,HP:0000602
DOID:0060896,HP:0001605
DOID:0060896,HP:0025268
DOID:0060896,HP:0001249
DOID:0060896,HP:0002883
DOID:0060896,HP:0002066
DOID:0060896,HP:0000407
DOID:0060896,HP:0003401
DOID:0060896,HP:0002300
DOID:0060896,HP:0003202
DOID:0060896,HP:0031005
DOID:0060896,HP:0002829
DOID:0060896,HP:0025502
DOID:0060896,HP:0031284
DOID:0060896,HP:0012531
DOID:0060896,HP:0002027
DOID:0060896,HP:0002104
DOID:0060896,HP:0031258
DOID:0060896,HP:0030148
DOID:0060896,HP:0000651
DOID:0060896,HP:0001337
DOID:0060896,HP:0100033
DOID:0060896,HP:0000093
DOID:0060896,HP:0002321
DOID:0060896,HP:0003418
DOID:0060896,HP:0002072
DOID:0060896,HP:0002019
DOID:0060896,HP:0001618
DOID:0060896,HP:0000103
DOID:0060896,HP:0012416
DOID:0060896,HP:0001332
DOID:0060896,HP:0001260
DOID:0060896,HP:0025406
DOID:0060896,HP:0007209
DOID:0060896,HP:0004417
DOID:0060896,HP:0000738
DOID:0060896,HP:0002014
DOID:0060896,HP:0002791
DOID:0060896,HP:0002018
DOID:0060896,HP:0001279
DOID:0060896,HP:0001824
DOID:0060896,HP:0001324
DOID:0060896,HP:0002486
DOID:0060896,HP:0004324
DOID:0060896,HP:0002186
DOID:0060896,HP:0010702
DOID:0060896,HP:0002381
DOID:0060896,HP:0002487
DOID:0060896,HP:0001252
DOID:0060896,HP:0002315
DOID:0060896,HP:0003470
DOID:0060896,HP:0030833
DOID:0060896,HP:0100660
DOID:0060896,HP:0001681
DOID:0070025,HP:0002094
DOID:0070025,HP:0001249
DOID:0070025,HP:0002014
DOID:0070025,HP:0000961
DOID:0070025,HP:0001251
DOID:0070145,HP:0001249
DOID:0070145,HP:0000989
DOID:0070145,HP:0001251
DOID:0070145,HP:0012531
DOID:0070145,HP:0010550
DOID:0070145,HP:0002487
DOID:0070145,HP:0001252
DOID:0070145,HP:0030833
DOID:0070145,HP:0001945
DOID:0070146,HP:0002045
DOID:0070146,HP:0001609
DOID:0070146,HP:0012592
DOID:0070146,HP:0012735
DOID:0070146,HP:0010550
DOID:0070146,HP:0001260
DOID:0070146,HP:0000602
DOID:0070146,HP:0001249
DOID:0070146,HP:0000989
DOID:0070146,HP:0001257
DOID:0070146,HP:0001251
DOID:0070146,HP:0000407
DOID:0070146,HP:0001279
DOID:0070146,HP:0001324
DOID:0070146,HP:0003401
DOID:0070146,HP:0003202
DOID:0070146,HP:0031005
DOID:0070146,HP:0012531
DOID:0070146,HP:0001252
DOID:0070146,HP:0002315
DOID:0070146,HP:0003470
DOID:0070146,HP:0002013
DOID:0070146,HP:0000365
DOID:0070146,HP:0001945
DOID:0070161,HP:0002045
DOID:0070161,HP:0001609
DOID:0070161,HP:0012592
DOID:0070161,HP:0012735
DOID:0070161,HP:0010550
DOID:0070161,HP:0001260
DOID:0070161,HP:0000602
DOID:0070161,HP:0001249
DOID:0070161,HP:0000989
DOID:0070161,HP:0001257
DOID:0070161,HP:0001251
DOID:0070161,HP:0000407
DOID:0070161,HP:0001279
DOID:0070161,HP:0001324
DOID:0070161,HP:0003401
DOID:0070161,HP:0003202
DOID:0070161,HP:0031005
DOID:0070161,HP:0012531
DOID:0070161,HP:0001252
DOID:0070161,HP:0002315
DOID:0070161,HP:0003470
DOID:0070161,HP:0002013
DOID:0070161,HP:0000365
DOID:0070161,HP:0001945
DOID:0070162,HP:0002045
DOID:0070162,HP:0001609
DOID:0070162,HP:0012592
DOID:0070162,HP:0012735
DOID:0070162,HP:0010550
DOID:0070162,HP:0001260
DOID:0070162,HP:0000602
DOID:0070162,HP:0001249
DOID:0070162,HP:0000989
DOID:0070162,HP:0001257
DOID:0070162,HP:0001251
DOID:0070162,HP:0000407
DOID:0070162,HP:0001279
DOID:0070162,HP:0001324
DOID:0070162,HP:0003401
DOID:0070162,HP:0003202
DOID:0070162,HP:0031005
DOID:0070162,HP:0012531
DOID:0070162,HP:0001252
DOID:0070162,HP:0002315
DOID:0070162,HP:0003470
DOID:0070162,HP:0002013
DOID:0070162,HP:0000365
DOID:0070162,HP:0001945
DOID:0070195,HP:0000093
DOID:0070195,HP:0002321
DOID:0070195,HP:0030834
DOID:0070195,HP:0002019
DOID:0070195,HP:0000360
DOID:0070195,HP:0012735
DOID:0070195,HP:0010550
DOID:0070195,HP:0001789
DOID:0070195,HP:0000969
DOID:0070195,HP:0000602
DOID:0070195,HP:0001249
DOID:0070195,HP:0001513
DOID:0070195,HP:0001250
DOID:0070195,HP:0002014
DOID:0070195,HP:0002018
DOID:0070195,HP:0002105
DOID:0070195,HP:0002094
DOID:0070195,HP:0001324
DOID:0070195,HP:0009916
DOID:0070195,HP:0010702
DOID:0070195,HP:0012531
DOID:0070195,HP:0002027
DOID:0070195,HP:0002315
DOID:0070195,HP:0100749
DOID:0070195,HP:0002013
DOID:0070195,HP:0001945
DOID:0070197,HP:0002375
DOID:0070197,HP:0001324
DOID:0070197,HP:0003202
DOID:0070197,HP:0001618
DOID:0070197,HP:0012378
DOID:0070197,HP:0001332
DOID:0070202,HP:0001007
DOID:0070202,HP:0001513
DOID:0070202,HP:0004324
DOID:0070204,HP:0001007
DOID:0070204,HP:0001513
DOID:0070204,HP:0004324
DOID:0070207,HP:0001007
DOID:0070207,HP:0001513
DOID:0070207,HP:0004324
DOID:0070212,HP:0000093
DOID:0070212,HP:0002321
DOID:0070212,HP:0030834
DOID:0070212,HP:0002019
DOID:0070212,HP:0000103
DOID:0070212,HP:0001824
DOID:0070212,HP:0000365
DOID:0070212,HP:0012735
DOID:0070212,HP:0010550
DOID:0070212,HP:0001332
DOID:0070212,HP:0001789
DOID:0070212,HP:0000017
DOID:0070212,HP:0000969
DOID:0070212,HP:0001249
DOID:0070212,HP:0004417
DOID:0070212,HP:0000989
DOID:0070212,HP:0001513
DOID:0070212,HP:0001250
DOID:0070212,HP:0000613
DOID:0070212,HP:0000407
DOID:0070212,HP:0100520
DOID:0070212,HP:0011868
DOID:0070212,HP:0002094
DOID:0070212,HP:0003401
DOID:0070212,HP:0003202
DOID:0070212,HP:0004324
DOID:0070212,HP:0031005
DOID:0070212,HP:0012378
DOID:0070212,HP:0001324
DOID:0070212,HP:0025502
DOID:0070212,HP:0010702
DOID:0070212,HP:0002301
DOID:0070212,HP:0012531
DOID:0070212,HP:0001252
DOID:0070212,HP:0002315
DOID:0070212,HP:0000979
DOID:0070212,HP:0000965
DOID:0070212,HP:0001945
DOID:0070212,HP:0003470
DOID:0070212,HP:0000961
DOID:0070212,HP:0003419
DOID:0070218,HP:0001513
DOID:0070218,HP:0002013
DOID:0070218,HP:0001250
DOID:0070218,HP:0002027
DOID:0070219,HP:0001513
DOID:0070219,HP:0002013
DOID:0070219,HP:0001250
DOID:0070219,HP:0002027
DOID:0070246,HP:0001279
DOID:0070246,HP:0002094
DOID:0070246,HP:0001324
DOID:0070246,HP:0001824
DOID:0070246,HP:0003202
DOID:0070246,HP:0002063
DOID:0080016,HP:0003418
DOID:0080016,HP:0030834
DOID:0080016,HP:0002019
DOID:0080016,HP:0001336
DOID:0080016,HP:0012592
DOID:0080016,HP:0010521
DOID:0080016,HP:0000618
DOID:0080016,HP:0010550
DOID:0080016,HP:0001260
DOID:0080016,HP:0000020
DOID:0080016,HP:0000602
DOID:0080016,HP:0001605
DOID:0080016,HP:0025406
DOID:0080016,HP:0001249
DOID:0080016,HP:0004417
DOID:0080016,HP:0000961
DOID:0080016,HP:0001513
DOID:0080016,HP:0001250
DOID:0080016,HP:0025116
DOID:0080016,HP:0000738
DOID:0080016,HP:0002014
DOID:0080016,HP:0001257
DOID:0080016,HP:0001251
DOID:0080016,HP:0011868
DOID:0080016,HP:0001324
DOID:0080016,HP:0001824
DOID:0080016,HP:0003401
DOID:0080016,HP:0003202
DOID:0080016,HP:0040183
DOID:0080016,HP:0004324
DOID:0080016,HP:0002301
DOID:0080016,HP:0031284
DOID:0080016,HP:0012531
DOID:0080016,HP:0001252
DOID:0080016,HP:0002315
DOID:0080016,HP:0002104
DOID:0080016,HP:0000646
DOID:0080016,HP:0012188
DOID:0080016,HP:0000473
DOID:0080016,HP:0003470
DOID:0080016,HP:0030148
DOID:0080016,HP:0002445
DOID:0080016,HP:0010522
DOID:0080016,HP:0002013
DOID:0080016,HP:0000365
DOID:0080016,HP:0030833
DOID:0080016,HP:0001945
DOID:0080016,HP:0100660
DOID:0080067,HP:0002019
DOID:0080067,HP:0010550
DOID:0080067,HP:0001332
DOID:0080067,HP:0001260
DOID:0080067,HP:0000020
DOID:0080067,HP:0025406
DOID:0080067,HP:0001249
DOID:0080067,HP:0001257
DOID:0080067,HP:0002305
DOID:0080067,HP:0001251
DOID:0080067,HP:0007024
DOID:0080067,HP:0001324
DOID:0080067,HP:0003401
DOID:0080067,HP:0003202
DOID:0080067,HP:0002381
DOID:0080067,HP:0012531
DOID:0080067,HP:0001252
DOID:0080067,HP:0003470
DOID:0080067,HP:0002445
DOID:0080067,HP:0001337
DOID:0080067,HP:0000365
DOID:0080067,HP:0001945
DOID:0080147,HP:0012377
DOID:0080147,HP:0012735
DOID:0080147,HP:0000618
DOID:0080147,HP:0010550
DOID:0080147,HP:0000020
DOID:0080147,HP:0002248
DOID:0080147,HP:0000980
DOID:0080147,HP:0001251
DOID:0080147,HP:0011868
DOID:0080147,HP:0002094
DOID:0080147,HP:0012378
DOID:0080147,HP:0001289
DOID:0080147,HP:0002445
DOID:0080147,HP:0002013
DOID:0080147,HP:0001945
DOID:0080147,HP:0030834
DOID:0080147,HP:0002385
DOID:0080147,HP:0001259
DOID:0080147,HP:0002039
DOID:0080147,HP:0000989
DOID:0080147,HP:0001513
DOID:0080147,HP:0001257
DOID:0080147,HP:0001250
DOID:0080147,HP:0002105
DOID:0080147,HP:0004326
DOID:0080147,HP:0002301
DOID:0080147,HP:0030784
DOID:0080147,HP:0000979
DOID:0080147,HP:0001254
DOID:0080147,HP:0002591
